2701,2701,2701,2701,2699,2604,2705,2701,2701,2701,2701,2705,2701,2606,2701,2701,2701,2701,2653,2701,2701,2701,2701,2701,2701,2657,2701,2701,2701,2701,2701,2701,2550,2705,2701,2701,2653,2701,2705,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2653,2701,2701,2653,2653,2701,2599,2701,2705,2701,2406,2701,2701,2604,2701,2701,2701,2701,2701,2701,2701,2701,2701,2550,2701,2701,2701,2701,2406,2701,2705,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701
2597,2800,2800,2701,2701,2701,2603,2701,2701,2569,2575,2800,2591,2701,2701,2597,2701,2746,2701,2552,2406,2696,2556,2553,2701,2701,2553,2701,2452,2705,2701,2701,2701,2717,2705,2603,2658,2653,2800,2705,2701,2509,2800,2701,2701,2701,2552,2701,2796,2701,2455,2701,2701,2701,2701,2800,2455,2701,2701,2558,2717,2601,2603,2701,2800,2701,2800,2452,2701,2452,2601,2509,2767,2796,2767,2406,2800,2601,2767,2701,2705,2552,2605,2569,2658,2701,2767,2701,2650,2701,2556,2653,2701,2800,2548,2800,2800,2601,2658,2406
2602,2701,2552,2500,2500,2610,2406,2700,2701,2122,2610,2405,2455,2602,2701,2658,2701,2602,2552,2610,2457,2700,2701,2160,2699,2450,2450,2701,2649,2498,2701,2800,2555,2454,2569,2596,2550,2750,2699,2605,2450,2700,2552,2504,2457,2550,2699,2651,2500,2602,2635,2569,2602,2635,2552,2160,2606,2635,2700,2552,2410,2650,2457,2554,2699,2409,2602,2701,2406,2450,2409,2569,2650,2450,2650,2699,2410,2409,2550,2701,2405,2701,2635,2406,2360,2596,2554,2408,2500,2457,2457,2360,2551,2450,2554,2498,2500,2653,2600,2406
2244,2452,2602,2404,2502,2459,2204,2405,2325,2548,2261,2529,2486,2601,2261,2456,2404,2597,2259,2655,2390,2464,2390,2456,2404,2261,2552,2409,2548,2444,2313,2520,2452,2552,2355,2400,2504,2502,2244,2644,2112,2325,2444,2264,2261,2480,2112,2455,2404,2601,2408,2452,2480,2407,2404,2601,2444,2464,2408,2540,2355,2452,2504,2540,2444,2502,2508,2404,2504,2390,2520,2455,2390,2390,2408,2261,2264,2112,2540,2409,2313,2112,2404,2602,2264,2261,2393,2325,2404,2406,2406,2407,2404,2307,2504,2459,2325,2504,2597,2355
2172,2393,2062,2655,2291,2400,2122,2158,2211,2359,2122,2257,2122,2160,2158,2262,2536,2160,2211,1977,2160,2160,2160,2137,2359,2278,2495,1980,2356,2260,2172,2359,2160,1977,2211,2211,2359,2457,1977,2160,2160,2356,2160,2363,2257,2360,2160,2512,2312,2600,2062,2313,2310,2260,2172,2259,2214,2456,2600,2503,2211,2278,2575,2500,2313,2278,2278,2160,2262,2500,2211,2262,2160,2457,2062,2514,1977,2160,2160,2383,2451,2408,2457,2357,2419,2115,2301,2352,2160,2267,2357,2309,2158,2269,2062,2137,2160,2262,1977,2454
2356,2204,2263,2211,2263,2064,2400,1961,2360,2400,2305,1978,2225,2208,2361,2258,2463,2401,2404,1959,2147,2207,2225,2117,2211,2263,2060,1978,2208,2360,2187,2311,2325,2402,2325,2225,2111,2380,2325,2406,2305,2269,2055,2071,2380,2162,2356,2365,2213,2055,2167,2353,2310,2117,2194,2258,1961,2415,2306,2208,2064,2452,2361,2055,2207,2276,2188,2162,2213,2263,2147,2213,2315,2305,2208,2055,2071,2400,2117,2064,2186,2212,2112,2304,2188,2060,1978,2369,2167,2186,2404,2204,2261,2186,2117,2315,2112,2303,2452,2307
2062,2056,2199,2066,2062,2396,2224,2113,2210,2059,2269,2212,1908,2059,2056,2278,2160,1768,2062,1917,2262,1977,2338,2250,2257,2258,2084,2066,2062,2288,2170,1980,2239,2226,1977,1908,2355,2269,2250,1963,2239,2172,2239,1768,2065,2160,1977,2339,1963,2160,2012,2160,2160,2065,2062,2402,2056,2066,2065,2288,1917,2122,2012,2063,2167,2065,2056,2167,2122,2111,2300,2063,2122,2300,1977,2262,2012,2239,2300,2062,2122,1908,1963,2122,2062,2056,2208,2148,1977,2012,2355,2339,2380,1980,2062,2063,2212,2199,2212,2272
2068,2100,1961,2168,2055,2226,2004,2036,2064,1698,2071,2201,1698,2225,2189,2129,2144,2055,2070,2078,2091,1972,2201,2105,1978,2010,2225,2263,2055,2070,2161,1978,1861,2068,2201,1647,1959,2204,2055,2070,2055,2073,2189,2157,1936,2064,2047,2068,2144,2064,2137,2026,2086,2201,2016,2161,2147,2030,2055,2167,2225,1955,2100,2070,2060,2055,2047,2129,2204,2055,2026,2091,1978,2100,2091,2026,2047,1861,2086,2100,2207,1978,2321,2064,2030,2091,2070,2070,2026,2100,2300,2078,2073,2225,2322,2016,1911,2055,2129,2263
2027,2118,2057,1993,2060,2162,2192,1800,2228,2001,2067,2122,1878,1977,2129,2129,1918,1977,1993,2116,2070,2006,2228,1835,1917,2051,1917,2122,2250,2011,2002,2051,1878,2051,2035,2006,2042,1993,2051,2026,1768,1962,2027,2170,2170,1977,1977,2084,1979,2192,2006,1908,1984,1908,1908,2122,2062,1977,2045,2228,1768,2001,1908,2057,2210,2051,1913,1917,2060,1908,1768,1968,2007,2180,1970,2007,1977,2045,1908,2027,2192,2129,1878,2169,1908,1917,2009,1835,2057,2045,2192,1908,2027,1993,2114,1917,2060,2060,1918,1917
2026,1912,1890,1647,2046,1749,2101,1802,2027,1877,1911,1749,1885,1698,2101,1712,2055,2118,2070,1920,2070,1909,2000,1749,2000,1910,2062,2070,1920,1712,2046,2019,1802,2091,2046,2000,2152,2134,2005,2073,1890,2004,2091,2070,2086,2070,2037,1931,2058,2026,2037,2225,2067,1931,2012,2109,1840,2046,1861,2027,2000,2062,1911,2070,1712,1910,2037,1698,1726,1749,2000,2046,1726,2224,2055,1910,2091,2027,1726,2046,1765,2080,1959,1748,1765,2058,1802,2010,1749,2101,1861,2005,1647,2026,2046,1698,2019,1802,2070,2073
