2703,2552,2604,2457,2409,2509,2458,2509,2703,2552,2458,2160,2703,2703,2634,2604,2654,2651,2656,2560,2560,2703,2552,2634,2634,2560,2604,2703,2604,2703,2703,2509,2605,2703,2634,2458,2509,2409,2160,2655,2652,2457,2458,2509,2608,2552,2552,2703,2703,2604,2458,2703,2703,2604,2634,2654,2458,2560,2656,2458,2458,2605,2703,2409,2409,2409,2552,2703,2608,2654,2457,2605,2654,2605,2605,2560,2656,2457,2560,2654,2552,2458,2703,2160,2552,2608,2655,2160,2605,2703,2634,2703,2409,2409,2458,2604,2409,2703,2703,2509
2415,2159,2307,2208,2315,2409,2462,2456,2315,2409,2459,2340,2315,2166,2315,2307,2454,2315,2409,2011,2116,2507,2159,2340,2208,2415,2208,2159,2011,2409,2457,2409,2011,2208,2453,2458,2159,2116,2456,2166,2553,2454,2458,2116,2409,2166,2166,2340,2159,2011,2159,2340,2409,2409,2011,2116,2409,2315,2364,2408,2011,2258,2011,2453,2116,2457,2159,2011,2011,2453,2340,2166,2457,2011,2453,2408,2510,2011,2307,2340,2457,2166,2116,2408,2409,2409,2586,2116,2453,2116,2409,2116,2364,2208,2208,2116,2340,2488,2514,2409
2168,2309,2165,2115,2014,2031,2109,2226,2214,2159,2164,2260,2165,2110,2260,2164,2091,2010,2010,2209,2014,2164,2325,2110,2168,2164,2165,2014,2168,2014,2091,2159,2109,2211,2164,2120,2159,2208,2259,2031,2260,2109,2164,2260,2115,2110,2260,2209,2109,2010,2164,2193,2263,2159,2214,2267,2110,2211,2115,2310,2208,2115,2110,2260,2309,2165,2031,2213,2208,2214,2120,2267,2031,2091,2309,2159,2031,2115,2115,2164,2164,2010,2010,2226,2226,2120,2164,2115,2193,2208,2091,2291,2309,2010,2168,2031,2109,2110,2014,2010
2039,1865,2159,2018,2104,2159,1921,1859,2039,2010,2104,1921,2018,1921,2010,2118,2159,2010,2010,2072,2106,2106,2020,2018,2039,2110,2010,2065,2238,2162,2118,2106,2018,1865,2039,2072,2257,2110,2018,2169,1921,2238,2072,2128,2160,2106,1865,2159,2010,2128,2010,2116,2039,2116,2059,2010,1865,2018,2164,2160,2159,2018,2165,2072,2020,1865,2104,2131,1859,2020,1865,2174,2072,2110,2018,2104,1865,2059,1865,2128,2128,1921,2104,2010,1865,2010,2065,2160,2072,2159,1859,2065,2018,2018,2118,2128,2018,2076,2018,2159
1937,1937,2084,1915,2060,2015,2014,1937,1947,1947,2022,1937,1937,1915,2116,2084,1915,1915,2042,2010,1989,2010,1961,1947,1947,2093,2010,1961,1920,2113,1937,1989,1920,2015,2172,2058,2014,2010,2013,2015,1915,1947,1944,2157,2157,1920,2106,2084,1920,1915,1989,1920,2015,2014,2014,2058,2084,2015,1920,2011,2010,2010,1947,1920,1947,2113,1915,2172,1920,1920,2114,1937,2109,1920,2119,2010,1920,2158,1915,2084,1937,2010,1937,2010,1989,2014,2106,2010,2106,1920,1937,2019,2014,2106,2014,1937,1961,2022,2158,2014
1863,1868,2020,1823,2021,1911,1863,1948,1966,1963,1874,1823,1863,1911,1874,2061,1863,1965,1863,1823,2009,1874,1863,1874,1874,1823,1965,1911,1868,1948,2095,1863,1863,1948,1948,1823,2021,1863,1911,1863,2034,1626,1823,1863,2009,2021,2039,1626,2021,1626,1626,1626,1965,1626,1823,1965,1868,1863,2206,1966,1823,1863,2039,1948,1863,1874,1626,1863,1863,1626,2020,2009,1823,1915,2020,2034,2021,1863,2039,1863,1915,1915,1948,1863,1915,1963,2061,1966,1823,1863,1823,2047,2034,1868,1823,1915,1965,2009,1823,2014
1746,1862,1965,1679,2065,1965,1721,1819,1819,2048,1746,1771,1998,1819,1862,1685,1871,1746,1919,1721,2017,1765,1991,1961,1771,1914,1912,1746,1914,1964,2031,2015,1685,1767,1721,1819,1915,1721,1771,1912,1964,1765,1765,1685,1765,1721,1965,1721,1679,1721,1746,1991,1871,1862,1767,1765,1746,1771,1819,1771,1862,1685,1991,1991,1765,1919,1819,2031,1765,1767,1871,1819,1965,1765,1721,1862,2065,1991,1679,1765,1679,1862,1862,1685,1915,1765,1819,1679,1746,1862,1919,2052,1871,1685,2031,1819,2052,2015,1862,1721
1865,1869,1595,1865,1869,1869,1738,1909,1673,1942,1768,1738,1738,1768,1774,1914,1824,1875,1914,1774,1774,1738,1869,1892,1824,1673,1921,1774,1914,1914,1910,1865,1947,1673,1673,1865,1738,1815,1824,1892,1824,1947,1911,1921,1910,1738,1595,1824,1910,1875,1911,1673,1774,1738,1882,1911,1738,1774,2006,1738,1875,1910,1875,1914,1824,1738,1924,1914,1838,2006,1865,1815,1974,1882,1921,1910,1768,1921,1738,1595,1673,1815,1595,1865,1815,1738,1673,1838,1942,1914,1768,1768,1815,1882,1923,1673,1774,1947,1738,1673
1762,1789,1789,1674,1746,1674,2014,1823,2023,1746,1646,1770,1674,1676,1666,1765,1765,1746,1746,1735,1746,1785,1775,1665,1676,1735,1746,1771,1693,1882,1665,1966,1646,1666,1979,1665,1665,1693,1674,1770,1646,1767,1666,1746,1952,1746,1665,1746,1746,1746,1909,1646,1665,1735,1762,1666,1674,1879,1666,1646,1735,1646,1666,1676,1879,1674,1814,1992,1646,1735,1723,1674,1666,1665,1820,1789,1665,1765,1666,1746,1765,1676,1789,1665,1762,1674,1723,1646,1676,1693,1770,1820,1771,1646,1772,1746,1746,1665,1676,1666
1669,1761,1879,1672,1669,1737,1772,1860,1502,1669,1824,1772,1889,1800,1672,1724,1669,1669,1723,1761,1723,1761,1761,1719,1772,1672,1817,1727,1724,1727,1502,1724,1672,1862,1727,1727,1726,1669,1727,1727,1719,1761,1502,1575,1719,1726,1727,1947,1719,1879,1727,1737,1502,1824,1844,1719,1723,1669,1889,1879,1502,1723,1761,1719,1772,1719,1824,1879,1727,1502,1920,1502,1727,1575,1502,1738,1726,1879,1817,1724,1738,1773,1800,1918,1772,1726,1773,1844,1575,1672,1575,1738,1879,1502,1824,1727,1724,1817,1824,1672
1665,1775,1546,1568,1569,1568,1502,1546,1502,1669,1646,1642,1669,1775,1788,1744,1669,1546,1646,1786,1667,1568,1644,1726,1729,1569,1646,1546,1575,1569,1569,1667,1665,1568,1568,1575,1569,1546,1568,1644,1721,1646,1646,1502,1646,1644,1667,1502,1569,1646,1646,1502,1797,1646,1646,1502,1646,1546,1669,1642,1721,1646,1642,1729,1644,1646,1669,1575,1665,1546,1727,1726,1646,1646,1860,1568,1546,1644,1502,1568,1569,1646,1646,1774,1729,1650,1569,1502,1546,1502,1721,1502,1502,1502,1644,1667,1502,1667,1646,1858
1543,1503,1532,1503,1602,1574,1574,1568,1531,1503,1531,1598,1532,1503,1531,1669,1741,1602,1531,1741,1531,1532,1669,1504,1503,1568,1646,1667,1720,1669,1531,1568,1642,1568,1741,1504,1532,1598,1568,1568,1531,1568,1531,1743,1821,1522,1646,1642,1646,1504,1669,1668,1504,1574,1741,1504,1568,1522,1598,1522,1568,1522,1504,1568,1543,1568,1568,1574,1574,1503,1602,1734,1666,1743,1667,1617,1522,1522,1602,1503,1568,1699,1503,1504,1669,1543,1666,1667,1543,1699,1574,1568,1741,1741,1568,1543,1741,1543,1503,1543
1715,1668,1608,1666,1596,1515,1476,1569,1569,1747,1540,1515,1515,1745,1476,1455,1716,1668,1525,1701,1530,1476,1668,1596,1569,1651,1476,1569,1569,1525,1476,1745,1569,1673,1540,1455,1525,1569,1569,1625,1569,1569,1569,1622,1525,1651,1530,1530,1569,1525,1525,1515,1530,1622,1569,1569,1622,1569,1622,1530,1622,1569,1540,1622,1666,1716,1515,1701,1476,1673,1651,1651,1608,1622,1666,1530,1569,1569,1525,1515,1663,1625,1816,1622,1569,1651,1569,1622,1651,1569,1569,1455,1530,1622,1540,1569,1608,1622,1455,1544
1728,1624,1669,1624,1570,1631,1570,1574,1533,1502,1488,1488,1703,1573,1668,1533,1703,1631,1703,1488,1488,1488,1502,1626,1703,1575,1570,1653,1570,1573,1488,1703,1653,1668,1576,1488,1576,1701,1573,1677,1677,1624,1574,1570,1728,1669,1502,1570,1699,1488,1488,1570,1626,1533,1533,1624,1570,1699,1624,1533,1502,1703,1570,1533,1488,1488,1701,1502,1717,1575,1674,1533,1488,1502,1697,1701,1570,1668,1575,1674,1703,1677,1573,1703,1570,1573,1575,1575,1573,1575,1574,1631,1653,1576,1699,1631,1573,1699,1703,1624
1813,1530,1675,1671,1525,1530,1596,1530,1477,1530,1668,1525,1525,1567,1477,1632,1525,1530,1525,1683,1638,1530,1525,1530,1530,1477,1530,1525,1628,1530,1649,1530,1530,1530,1658,1530,1567,1525,1596,1477,1649,1530,1530,1530,1581,1530,1683,1592,1594,1592,1530,1530,1525,1530,1592,1530,1658,1530,1530,1525,1734,1477,1530,1722,1596,1525,1671,1530,1530,1530,1530,1525,1649,1530,1530,1530,1648,1809,1530,1530,1530,1594,1525,1530,1632,1525,1726,1675,1530,1696,1530,1530,1628,1671,1632,1530,1530,1722,1525,1658
